tmdbId,Adventure,Animation,Children,Comedy,Fantasy,1990s,Romance,Action,Crime,Thriller,Mystery,Horror,Drama,War,Western,Sci-Fi,Musical,2000 st,2000 end,IMAX,2010 st,Documentary,latest,Film-Noir
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902922866512556,0.0,0.0,0.0,0.0,0.2968499656960388,0.698426193397078,0.0,0.0,0.0,0.0,0.48097223061298744,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.3022168969914119,0.0,0.47733861350493606,0.0,0.0,0.0,0.0,0.32275288703480987,0.7593703767864287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.2998350340802139,0.0,0.0,0.0,0.0,0.0,0.0,0.32020917376542196,0.0,0.8986462248151843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.730720368274396,0.0,0.3790474697685624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5677770328667602,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.5094898924825725,0.0,0.0,0.0,0.0,0.0,0.32741415201369445,0.0,0.0,0.5975409683290135,0.0,0.5255138567989193,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6108731485008807,0.0,0.0,0.41866588942401844,0.0,0.0,0.0,0.0,0.6719768370066163,0.0,0.0,0.0,0.0,0.0,0.0
58,0.49761579038707293,0.0,0.0,0.0,0.5760819495166652,0.0,0.0,0.4371759292820654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47894187481874023,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44855918596651906,0.5191192237283603,0.44253414001148994,0.0,0.0,0.30329365398213515,0.0,0.0,0.0,0.0,0.0,0.4914126398650876,0.0,0.0,0.0,0.0,0.0
62,0.593645158250766,0.0,0.0,0.0,0.0,0.33020313621337105,0.0,0.0,0.0,0.0,0.0,0.0,0.3526408237982888,0.0,0.0,0.6435804256743216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.2846215353157073,0.0,0.0,0.0,0.44350917425032826,0.6438585692445034,0.0,0.0,0.0,0.0,0.5547398821075897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.6354022254272242,0.0,0.0,0.0,0.0,0.0,0.40832935823743577,0.0,0.0,0.0,0.0,0.6553862579605517,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287998304061781,0.0,0.0,0.0,0.0,0.8487465695732723,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.34208339124183734,0.0,0.0,0.0,0.5330486402096452,0.7738463029614683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45390304741839277,0.3869392339109388,0.0,0.0,0.2651913231346393,0.6239399957637662,0.0,0.0,0.0,0.0,0.42967720049488634,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.6887887836727323,0.33094072615079034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645018020881142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.451140661354749,0.0,0.0,0.0,0.0,0.0,0.28991710975191715,0.0,0.0,0.0,0.7012597337653388,0.0,0.46973924569367276,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287998304061781,0.0,0.0,0.0,0.0,0.8487465695732723,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287998304061781,0.0,0.0,0.0,0.0,0.8487465695732723,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.42710945259970445,0.0,0.0,0.7807183103548215,0.0,0.0,0.0,0.45613203721805534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.4650037941878296,0.0,0.0,0.0,0.0,0.0,0.0,0.40852494991290716,0.0,0.403037643724544,0.0,0.0,0.0,0.0,0.0,0.5041182188454105,0.0,0.0,0.4475537016478332,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.39327614054530047,0.0,0.3404453643196733,0.0,0.5377188363599461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635429784232092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.4516509209214322,0.7505721037605819,0.0,0.0,0.0,0.0,0.0,0.48234112688763814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48125900544031985,0.6986613866615131,0.0,0.0,0.0,0.0,0.0,0.0,0.529397805502446,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.32072417478585086,0.0,0.5065700641951311,0.0,0.4997658162570551,0.0,0.0,0.0,0.0,0.0,0.625105513229723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.5741302555924594,0.0,0.0,0.0,0.0,0.0,0.0,0.5043970325426064,0.0,0.0,0.0,0.0,0.3410484588069758,0.0,0.0,0.0,0.0,0.5473975081427908,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.6354022254272242,0.0,0.0,0.0,0.0,0.0,0.40832935823743577,0.0,0.0,0.0,0.0,0.6553862579605517,0.0,0.0,0.0,0.0,0.0,0.0
81,0.4184082597089046,0.518277432246935,0.0,0.0,0.48438464092847366,0.23273114865546984,0.0,0.0,0.0,0.0,0.0,0.0,0.2485455011921949,0.0,0.0,0.4536032378038206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44855918596651906,0.5191192237283603,0.44253414001148994,0.0,0.0,0.30329365398213515,0.0,0.0,0.0,0.0,0.0,0.4914126398650876,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6108731485008807,0.0,0.0,0.41866588942401844,0.0,0.0,0.0,0.0,0.6719768370066163,0.0,0.0,0.0,0.0,0.0,0.0
85,0.6931709749012434,0.0,0.0,0.0,0.0,0.3855623627402424,0.0,0.608979198325051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.5406227775682828,0.0,0.0,0.0,0.625870460043869,0.30071050724551296,0.0,0.47495933557619113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.29392562274002065,0.48845770658241044,0.0,0.0,0.0,0.0,0.0,0.3138982110439107,0.0,0.0,0.0,0.7592659022243625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.6931709749012434,0.0,0.0,0.0,0.0,0.3855623627402424,0.0,0.608979198325051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.37857691946734595,0.0,0.32772076407273,0.0,0.5176208765842123,0.5990445766014169,0.0,0.0,0.0,0.3499897715802871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.37118917487341974,0.0,0.0,0.0,0.0,0.8396881521559925,0.0,0.3964119115082753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.28303194741116416,0.4703541482135194,0.44703680932402096,0.0,0.44103221192855513,0.0,0.0,0.0,0.0,0.0,0.5516417054155563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.3548361284895517,0.0,0.30716919381355895,0.0,0.48516055371503536,0.561478123528986,0.47864387827252497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.5541434029929287,0.0,0.0,0.0,0.0,0.30823108221649326,0.0,0.48683776085666003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007559267116216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.5741302555924594,0.0,0.0,0.0,0.0,0.0,0.0,0.5043970325426064,0.0,0.0,0.0,0.0,0.3410484588069758,0.0,0.0,0.0,0.0,0.5473975081427908,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.6835029392380876,0.0,0.0,0.0,0.0,0.0,0.0,0.7299477598108616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.40579362687200937,0.0,0.3512813132967816,0.0,0.0,0.6421111771396928,0.5473812268527546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.3100185424486323,0.0,0.4896609775510221,0.5666864808679446,0.4830838524258896,0.0,0.0,0.3310846633848643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.6960759118150553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179681921860043,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.3555613616771771,0.0,0.0,0.6499347270972982,0.5540505771562554,0.0,0.0,0.37972217020876303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.38247293581610126,0.0,0.6040995811389336,0.6991267048511146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.5874668404344668,0.0,0.0,0.3774746541517983,0.0,0.3267665716408977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368824102775794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.32072417478585086,0.0,0.5065700641951311,0.0,0.4997658162570551,0.0,0.0,0.0,0.0,0.0,0.625105513229723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.36453592472735435,0.0,0.0,0.0,0.0,0.5768266829144075,0.49172808170321314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540914070001523,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.6835029392380876,0.0,0.0,0.0,0.0,0.0,0.0,0.7299477598108616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.6196907873062172,0.0,0.536444584605328,0.0,0.0,0.0,0.0,0.0,0.0,0.5728966187502053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.6835029392380876,0.0,0.0,0.0,0.0,0.0,0.0,0.7299477598108616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.35407459527458557,0.0,0.5592456214997632,0.6472170495870992,0.0,0.0,0.0,0.3781343762979666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.404027015758409,0.0,0.0,0.581232313028174,0.0,0.0,0.0,0.0,0.0,0.3735180770040248,0.0,0.0,0.0,0.0,0.5995126478903416,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287998304061781,0.0,0.0,0.0,0.0,0.8487465695732723,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.5117155818834421,0.0,0.44297423550996,0.7361528305535859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.484886707451696,0.0,0.4197494196908817,0.0,0.0,0.7672648210401812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.5193858941004001,0.0,0.5712889362414683,0.0,0.0,0.0,0.3337736323995355,0.0,0.0,0.0,0.0,0.0,0.5407979351406949,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.35407459527458557,0.0,0.5592456214997632,0.6472170495870992,0.0,0.0,0.0,0.3781343762979666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.3541207544586234,0.0,0.4290449503656207,0.22753898623177543,0.4099600103810043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3408317447497257,0.5954086355027931,0.0,0.0,0.0,0.0
120,0.5547619518717093,0.0,0.0,0.0,0.6422391590574956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289310345674682,0.0,0.0,0.0,0.0,0.0,0.0
121,0.5547619518717093,0.0,0.0,0.0,0.6422391590574956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289310345674682,0.0,0.0,0.0,0.0,0.0,0.0
122,0.4781472854144594,0.0,0.0,0.0,0.5535435684695644,0.0,0.0,0.4200720472960971,0.0,0.0,0.0,0.0,0.2840320522823921,0.0,0.0,0.0,0.0,0.455883712818831,0.0,0.0,0.0,0.0,0.0,0.0
123,0.42063264089645214,0.5210327472854637,0.5096292952709863,0.0,0.48695977193465384,0.23396841579064956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.43401719528668353,0.5376120387314899,0.0,0.0,0.5024548593806101,0.2414133039954076,0.0,0.3813019488916537,0.0,0.0,0.0,0.0,0.2578176190967382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.4572160048090144,0.5663481335657179,0.0,0.0,0.5293117551509283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43592703794574916,0.0,0.0,0.0,0.0,0.0,0.0
134,0.5458967887602602,0.0,0.0,0.35076397058846964,0.0,0.0,0.0,0.0,0.5550345080303443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204786526398183,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.32779052594100216,0.0,0.0,0.599172095127624,0.0,0.0,0.6410937339410292,0.3500642738487371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.3762188456190233,0.6778384856580049,0.3256794622300304,0.541227544978552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.4552436295518326,0.0,0.0,0.0,0.0,0.0,0.8903669118697493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6108731485008807,0.0,0.0,0.41866588942401844,0.0,0.0,0.0,0.0,0.6719768370066163,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39678150915713967,0.5760223003738726,0.0,0.2719367905529059,0.0,0.0,0.49629306537877166,0.0,0.436470295282167,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.6328193910792479,0.0,0.0,0.0,0.0,0.0,0.4066695480423523,0.0,0.0,0.0,0.0,0.0,0.6589078061224641,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.3022168969914119,0.0,0.47733861350493606,0.0,0.0,0.0,0.0,0.32275288703480987,0.7593703767864287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.684919132682435,0.32908148404488585,0.5468811649587925,0.0,0.0,0.0,0.0,0.0,0.3514429540589349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.37118917487341974,0.0,0.0,0.0,0.0,0.8396881521559925,0.0,0.3964119115082753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.5439141551736907,0.5169501521322573,0.0,0.0,0.0,0.0,0.34953626070321014,0.0,0.0,0.0,0.0,0.5610207968210661,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.42710945259970445,0.0,0.0,0.7807183103548215,0.0,0.0,0.0,0.45613203721805534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.6328193910792479,0.0,0.0,0.0,0.0,0.0,0.4066695480423523,0.0,0.0,0.0,0.0,0.0,0.6589078061224641,0.0,0.0,0.0,0.0,0.0
149,0.4568695462778499,0.5659189794232139,0.0,0.0,0.0,0.25412446294660107,0.0,0.40137867871783534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952997476430668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.37857691946734595,0.0,0.32772076407273,0.0,0.5176208765842123,0.5990445766014169,0.0,0.0,0.0,0.3499897715802871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.6343997899649452,0.0,0.0,0.0,0.0,0.3528720774490684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687763188495293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.404027015758409,0.0,0.0,0.581232313028174,0.0,0.0,0.0,0.0,0.0,0.3735180770040248,0.0,0.0,0.0,0.0,0.5995126478903416,0.0,0.0,0.0,0.0,0.0,0.0
154,0.49951486062419415,0.0,0.0,0.0,0.0,0.2778450582319409,0.0,0.4388443405578402,0.0,0.43294978438401394,0.0,0.0,0.0,0.0,0.0,0.5415322304294284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613277266309576,0.4181659295551612,0.0,0.0,0.0,0.24431203266705803,0.0,0.0,0.0,0.0,0.0,0.39584745459526255,0.6915171384076564,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.404027015758409,0.0,0.0,0.581232313028174,0.0,0.0,0.0,0.0,0.0,0.3735180770040248,0.0,0.0,0.0,0.0,0.5995126478903416,0.0,0.0,0.0,0.0,0.0,0.0
157,0.5541434029929287,0.0,0.0,0.0,0.0,0.30823108221649326,0.0,0.48683776085666003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007559267116216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.37857691946734595,0.0,0.32772076407273,0.0,0.5176208765842123,0.5990445766014169,0.0,0.0,0.0,0.3499897715802871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194515628907431,0.5280645603794316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808851704971416,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.684919132682435,0.32908148404488585,0.5468811649587925,0.0,0.0,0.0,0.0,0.0,0.3514429540589349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.32625639932453343,0.0,0.0,0.0,0.44608404455079365,0.5162547333098201,0.4400922446895722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841132652554529,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.4516509209214322,0.7505721037605819,0.0,0.0,0.0,0.0,0.0,0.48234112688763814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.5874668404344668,0.0,0.0,0.3774746541517983,0.0,0.3267665716408977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368824102775794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.5117155818834421,0.0,0.44297423550996,0.7361528305535859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.5000099220261057,0.0,0.0,0.0,0.0,0.0,0.5434573849528389,0.0,0.2565630826626473,0.0,0.0,0.4682355723136329,0.0,0.4117948300433527,0.0,0.0,0.0,0.0,0.0,0.0
168,0.5874668404344668,0.0,0.0,0.3774746541517983,0.0,0.3267665716408977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368824102775794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.32072417478585086,0.0,0.5065700641951311,0.0,0.4997658162570551,0.0,0.0,0.0,0.0,0.0,0.625105513229723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43710889654221,0.0,0.0,0.0,0.5412612743218055,0.0,0.0,0.0,0.5393906991808427,0.0,0.4743729746943732,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.5117155818834421,0.0,0.44297423550996,0.7361528305535859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.3702825859030783,0.0,0.5848454468282774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216970347044264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.593645158250766,0.0,0.0,0.0,0.0,0.33020313621337105,0.0,0.0,0.0,0.0,0.0,0.0,0.3526408237982888,0.0,0.0,0.6435804256743216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.28385720545518917,0.0,0.4483402689731678,0.0,0.0,0.6421295351786932,0.0,0.0,0.0,0.0,0.553250169615368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.6303523253222568,0.0,0.0,0.0,0.0,0.35062075694193834,0.5826760158556564,0.0,0.0,0.0,0.0,0.0,0.37444584562906397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41193927959355503,0.5980273928336252,0.5170392218243262,0.0,0.0,0.0,0.0,0.0,0.4531442490464322,0.0,0.0,0.0,0.0,0.0,0.0
